,bed,bath,acre_lot,state,house_size,price
7457,4.0,4.0,3.19,8,2734.0,550000.0
7458,4.0,3.0,0.29,8,2020.0,299999.0
7459,3.0,3.0,0.04,8,1992.0,299000.0
7460,3.0,2.0,0.45,8,1980.0,347000.0
7461,3.0,3.0,4.59,8,3482.0,499900.0
7462,3.0,3.0,0.3,8,3290.0,299500.0
7463,3.0,2.0,0.5,8,1104.0,129900.0
7464,4.0,2.0,0.66,8,1297.0,205000.0
7465,2.0,2.0,1.03,8,2344.0,290000.0
7466,3.0,2.0,0.22,8,2625.0,285000.0
7467,4.0,3.0,0.37,8,3343.0,474900.0
7468,3.0,3.0,0.44,8,1622.0,259900.0
7469,4.0,3.0,0.34,8,2180.0,295000.0
7470,2.0,1.0,0.69,8,720.0,229000.0
7471,4.0,2.0,0.33,8,2420.0,339000.0
7472,3.0,2.0,1.24,8,1835.0,260000.0
7473,4.0,3.0,0.91,8,2031.0,349900.0
7474,1.0,1.0,0.19,8,1216.0,329500.0
7475,3.0,3.0,0.52,8,1811.0,395000.0
7476,3.0,3.0,0.39,8,2145.0,309000.0
7477,3.0,2.0,0.32,8,1650.0,285000.0
7478,4.0,4.0,0.54,8,5597.0,799000.0
7479,3.0,2.0,0.53,8,1524.0,229000.0
7480,3.0,2.0,3.59,8,2582.0,279800.0
7481,1.0,1.0,0.32,8,504.0,174800.0
7482,4.0,3.0,0.46,8,2042.0,299000.0
7483,4.0,4.0,0.64,8,4223.0,469800.0
7484,3.0,2.0,0.18,8,1180.0,269900.0
7485,3.0,3.0,0.5,8,2400.0,499000.0
7486,3.0,2.0,2.04,8,3778.0,450000.0
7487,3.0,2.0,1.08,8,1925.0,324900.0
7488,4.0,3.0,0.39,8,2266.0,377000.0
7489,3.0,2.0,0.45,8,1008.0,215000.0
7490,3.0,2.0,0.12,8,3217.0,325500.0
7491,4.0,3.0,0.62,8,2566.0,419800.0
7492,3.0,1.0,1.04,8,1545.0,205000.0
7493,2.0,2.0,0.22,8,1088.0,225000.0
7494,3.0,3.0,0.36,8,2288.0,277000.0
7495,3.0,3.0,0.41,8,1900.0,250000.0
7496,3.0,1.0,1.54,8,768.0,179000.0
7497,5.0,4.0,0.34,8,2160.0,309000.0
7498,5.0,2.0,0.36,8,1850.0,279900.0
7499,4.0,3.0,0.54,8,2372.0,269900.0
7500,3.0,4.0,0.24,8,2129.0,264900.0
7501,3.0,2.0,1.35,8,1686.0,279000.0
7502,3.0,2.0,1.46,8,1540.0,279000.0
7503,2.0,1.0,0.13,8,1510.0,214000.0
7504,3.0,2.0,0.56,8,1692.0,279500.0
7505,2.0,1.0,0.49,8,837.0,199000.0
7506,3.0,2.0,0.28,8,2720.0,339000.0
7507,3.0,2.0,3.0,8,1066.0,359000.0
7508,4.0,3.0,0.49,8,1984.0,330000.0
7509,4.0,2.0,0.33,8,1377.0,234900.0
7510,3.0,3.0,1.19,8,2331.0,369000.0
7511,2.0,2.0,1.26,8,2064.0,245000.0
7512,6.0,5.0,0.7,8,2800.0,239000.0
7513,4.0,4.0,1.57,8,5539.0,435000.0
7514,3.0,3.0,0.66,8,3538.0,474990.0
7515,4.0,3.0,0.57,8,2700.0,358000.0
7516,3.0,3.0,0.35,8,2797.0,299900.0
7517,3.0,2.0,0.27,8,1248.0,249900.0
7518,3.0,2.0,0.8,8,2276.0,285000.0
7519,2.0,1.0,0.37,8,1444.0,141000.0
7520,4.0,3.0,0.49,8,2037.0,275000.0
7521,4.0,3.0,0.65,8,2928.0,469900.0
7522,2.0,1.0,1.1,8,944.0,189900.0
7523,5.0,3.0,1.51,8,2640.0,379000.0
7524,3.0,3.0,0.38,8,2070.0,349900.0
7525,3.0,2.0,0.6,8,1500.0,250000.0
7526,2.0,1.0,0.43,8,924.0,165000.0
7527,3.0,2.0,0.49,8,1311.0,279900.0
7528,2.0,2.0,0.02,8,1292.0,169900.0
7529,2.0,2.0,0.4,8,1480.0,235000.0
7530,4.0,3.0,0.6,8,2059.0,339900.0
7531,2.0,3.0,0.03,8,1680.0,298500.0
7532,4.0,5.0,0.6,8,4588.0,459000.0
7533,3.0,2.0,0.29,8,1248.0,199000.0
7534,4.0,2.0,1.05,8,3548.0,369000.0
7535,4.0,3.0,0.5,8,3387.0,406999.0
7536,3.0,2.0,0.26,8,1500.0,250000.0
7537,5.0,2.0,0.35,8,2516.0,224900.0
7538,3.0,2.0,0.51,8,1300.0,199000.0
7539,3.0,2.0,1.26,8,1792.0,299900.0
7540,4.0,5.0,0.65,8,9242.0,750000.0
7541,3.0,2.0,1.45,8,2376.0,396000.0
7542,3.0,3.0,8.26,8,2162.0,348900.0
7543,3.0,2.0,0.5,8,2164.0,274000.0
7544,3.0,2.0,0.69,8,1240.0,199000.0
7545,3.0,2.0,0.55,8,1600.0,189900.0
7546,4.0,2.0,0.45,8,1170.0,243000.0
7547,4.0,3.0,0.08,8,2662.0,250000.0
7548,3.0,3.0,1.01,8,2296.0,375000.0
7549,4.0,4.0,2.62,8,6950.0,739900.0
7550,2.0,1.0,0.76,8,1080.0,219500.0
7551,3.0,2.0,1.26,8,4521.0,447500.0
7552,5.0,3.0,0.34,8,4596.0,599000.0
7553,4.0,1.0,0.35,8,960.0,269900.0
7554,3.0,3.0,0.15,8,2331.0,495000.0
7555,3.0,2.0,0.51,8,1518.0,309900.0
7556,3.0,3.0,2.35,8,4322.0,399000.0
7557,3.0,2.0,0.41,8,1300.0,139000.0
7558,4.0,3.0,0.46,8,2148.0,230000.0
7559,4.0,3.0,0.32,8,2510.0,349000.0
7560,3.0,2.0,0.3,8,1055.0,180000.0
7561,1.0,1.0,0.07,8,750.0,28000.0
7562,4.0,5.0,0.51,8,3480.0,439000.0
7563,4.0,3.0,0.49,8,3148.0,395000.0
7564,4.0,3.0,1.2,8,2134.0,375000.0
7565,2.0,1.0,0.3,8,1008.0,175000.0
7566,3.0,2.0,0.23,8,1908.0,349000.0
7567,2.0,2.0,0.05,8,1140.0,150000.0
7568,2.0,2.0,1.4,8,1728.0,795000.0
7569,3.0,2.0,0.5,8,1904.0,149000.0
7570,3.0,3.0,2.52,8,4332.0,425000.0
7571,3.0,2.0,0.38,8,1150.0,170000.0
7572,3.0,2.0,0.3,8,2376.0,248500.0
7573,4.0,2.0,1.15,8,2134.0,319000.0
7574,2.0,1.0,10.02,8,1600.0,349000.0
7575,3.0,2.0,0.34,8,2272.0,298500.0
7576,3.0,1.0,0.27,8,1007.0,170000.0
7577,3.0,2.0,0.75,8,2072.0,369500.0
7578,3.0,2.0,0.5,8,1056.0,225000.0
7579,2.0,2.0,0.4,8,960.0,100000.0
7580,3.0,3.0,1.0,8,2700.0,849000.0
7581,4.0,3.0,0.28,8,3768.0,425000.0
7582,3.0,1.0,0.29,8,1414.0,164000.0
7583,4.0,3.0,0.66,8,2912.0,326000.0
7584,4.0,2.0,10.24,8,2173.0,450000.0
7585,4.0,3.0,0.55,8,2500.0,419000.0
7586,6.0,3.0,1088.61,8,2698.0,3995000.0
7587,3.0,3.0,1.27,8,2409.0,269000.0
7588,4.0,3.0,0.4,8,2661.0,349000.0
7589,4.0,2.0,2.29,8,1716.0,299000.0
7590,2.0,1.0,0.46,8,1296.0,239900.0
7591,4.0,4.0,1.41,8,4220.0,499000.0
7592,3.0,3.0,0.5,8,1944.0,329913.0
7593,3.0,2.0,0.43,8,1388.0,299999.0
7594,4.0,2.0,0.3,8,1344.0,215000.0
7595,3.0,2.0,0.73,8,1850.0,675000.0
7596,3.0,2.0,0.46,8,1120.0,129900.0
7597,3.0,2.0,0.35,8,1770.0,235900.0
7598,4.0,3.0,0.6,8,2457.0,425000.0
7599,4.0,3.0,0.49,8,1984.0,330000.0
7600,3.0,2.0,0.14,8,1602.0,219900.0
7601,4.0,2.0,1.13,8,2100.0,279900.0
7602,4.0,2.0,0.36,8,1731.0,289000.0
7603,4.0,2.0,0.12,8,2131.0,163000.0
7604,4.0,3.0,2.67,8,2607.0,575000.0
7605,3.0,1.0,0.15,8,900.0,239000.0
7606,3.0,3.0,22.08,8,2520.0,750000.0
7607,3.0,2.0,0.63,8,2345.0,249000.0
7608,3.0,2.0,0.08,8,1944.0,249900.0
7609,3.0,2.0,1.08,8,1614.0,259000.0
7610,4.0,3.0,5.07,8,3150.0,699000.0
7611,3.0,1.0,0.11,8,1885.0,155000.0
7612,3.0,1.0,0.15,8,1146.0,149900.0
7613,9.0,3.0,0.12,8,3936.0,374950.0
7614,4.0,3.0,0.35,8,2854.0,399900.0
7615,3.0,2.0,0.04,8,1530.0,265000.0
7616,2.0,1.0,0.59,8,864.0,127300.0
7617,4.0,3.0,1.0,8,3158.0,475000.0
7618,5.0,4.0,1.92,8,4260.0,535000.0
7619,6.0,4.0,0.13,8,3208.0,219900.0
7620,2.0,2.0,0.22,8,1088.0,225000.0
7621,2.0,2.0,0.46,8,1488.0,110000.0
7622,1.0,1.0,0.32,8,504.0,174800.0
7623,4.0,3.0,0.69,8,3775.0,439900.0
7624,4.0,3.0,0.34,8,3050.0,428800.0
7625,3.0,2.0,0.11,8,1222.0,235000.0
7626,3.0,2.0,1.85,8,2567.0,549900.0
7627,3.0,2.0,0.68,8,1700.0,275000.0
7628,4.0,3.0,0.44,8,2027.0,274900.0
7629,4.0,3.0,0.65,8,2600.0,587000.0
7630,4.0,4.0,3.19,8,2734.0,550000.0
7631,3.0,2.0,1.1,8,1300.0,299900.0
7632,6.0,4.0,1.99,8,4044.0,599900.0
7633,4.0,2.0,0.25,8,1987.0,279900.0
7634,3.0,2.0,0.22,8,1476.0,199000.0
7635,3.0,2.0,0.06,8,1650.0,260000.0
7636,2.0,1.0,0.22,8,885.0,224900.0
7637,2.0,2.0,0.05,8,1344.0,225000.0
7638,3.0,3.0,1.83,8,2300.0,583000.0
7639,4.0,5.0,1.84,8,3095.0,690000.0
7640,3.0,3.0,0.06,8,1637.0,270000.0
7641,2.0,2.0,0.02,8,1259.0,159900.0
7642,3.0,2.0,0.42,8,3050.0,239900.0
7643,3.0,2.0,5.87,8,3128.0,599900.0
7644,5.0,3.0,0.89,8,3295.0,350000.0
7645,3.0,2.0,0.13,8,1520.0,138600.0
7646,4.0,3.0,0.3,8,2391.0,349900.0
7647,3.0,2.0,0.28,8,1861.0,275000.0
7648,3.0,1.0,0.19,8,1377.0,184900.0
7649,3.0,2.0,1.0,8,1560.0,239900.0
7650,2.0,1.0,0.44,8,907.0,249000.0
7651,3.0,2.0,0.04,8,1889.0,249999.0
7652,5.0,3.0,0.29,8,2200.0,365000.0
7653,4.0,4.0,0.74,8,2122.0,345000.0
7654,3.0,2.0,0.11,8,1120.0,264900.0
7655,4.0,4.0,0.74,8,2122.0,345000.0
7656,2.0,2.0,0.12,8,1150.0,239900.0
7657,3.0,2.0,0.09,8,1377.0,190000.0
7658,4.0,3.0,2.22,8,2500.0,575000.0
7659,3.0,1.0,0.08,8,1131.0,190000.0
7660,2.0,1.0,0.41,8,932.0,299000.0
7661,3.0,2.0,0.5,8,1904.0,149000.0
7662,5.0,2.0,0.36,8,1700.0,189900.0
7663,3.0,2.0,0.41,8,1300.0,139000.0
7664,3.0,2.0,0.42,8,1728.0,229900.0
7665,4.0,3.0,0.46,8,2148.0,230000.0
7666,4.0,2.0,0.3,8,1344.0,215000.0
7667,3.0,2.0,0.3,8,1055.0,180000.0
7668,3.0,2.0,0.38,8,1150.0,170000.0
7669,3.0,1.0,0.29,8,1414.0,164000.0
7670,4.0,3.0,0.4,8,2661.0,349000.0
7671,3.0,2.0,0.3,8,2376.0,248500.0
7672,4.0,3.0,0.28,8,3768.0,425000.0
7673,4.0,3.0,0.32,8,2510.0,349000.0
7674,3.0,2.0,0.5,8,2164.0,274000.0
7675,3.0,1.0,0.27,8,1007.0,170000.0
7676,4.0,2.0,0.38,8,1344.0,279000.0
7677,3.0,2.0,0.43,8,1388.0,299999.0
7678,2.0,1.0,0.3,8,1008.0,175000.0
7679,4.0,3.0,1.2,8,2134.0,375000.0
7680,4.0,3.0,0.31,8,2448.0,325900.0
7681,4.0,2.0,1.15,8,2134.0,319000.0
7682,2.0,1.0,0.76,8,1080.0,219500.0
7683,3.0,2.0,0.75,8,2072.0,369500.0
7684,6.0,3.0,0.4,8,3384.0,499900.0
7685,2.0,2.0,0.4,8,960.0,100000.0
7686,2.0,2.0,0.05,8,1140.0,150000.0
7687,3.0,2.0,0.23,8,1908.0,349000.0
7688,4.0,1.0,0.35,8,960.0,269900.0
7689,3.0,2.0,0.27,8,1445.0,280000.0
7690,3.0,2.0,0.66,8,1800.0,159900.0
7691,5.0,7.0,1.69,8,5700.0,849000.0
7692,6.0,3.0,3.67,8,3190.0,559000.0
7693,2.0,1.0,0.51,8,816.0,106000.0
7694,3.0,2.0,0.46,8,1120.0,129900.0
7695,3.0,2.0,0.29,8,2700.0,200000.0
7696,3.0,2.0,0.3,8,1656.0,194900.0
7697,2.0,1.0,0.44,8,800.0,114500.0
7698,4.0,3.0,1.54,8,2338.0,515000.0
7699,4.0,2.0,2.05,8,1840.0,595000.0
7700,4.0,3.0,0.72,8,2354.0,237000.0
7701,4.0,3.0,0.9,8,1624.0,200000.0
7702,3.0,1.0,1.0,8,1728.0,139900.0
7703,3.0,2.0,0.87,8,1497.0,189000.0
7704,3.0,2.0,0.56,8,1562.0,139999.0
7705,2.0,1.0,0.19,8,1904.0,182000.0
7706,4.0,2.0,0.75,8,2644.0,200000.0
7707,5.0,3.0,1.0,8,2270.0,299000.0
7708,3.0,2.0,0.43,8,1204.0,199000.0
7709,4.0,3.0,0.56,8,3126.0,349999.0
7710,7.0,5.0,1.07,8,5450.0,648000.0
7711,2.0,1.0,0.36,8,912.0,250000.0
7712,2.0,1.0,0.36,8,912.0,250000.0
7713,3.0,2.0,3.31,8,2438.0,379900.0
7714,3.0,3.0,0.21,8,1900.0,339900.0
7715,3.0,1.0,0.4,8,900.0,98000.0
7716,2.0,1.0,0.25,8,760.0,110000.0
7717,7.0,4.0,0.48,8,4548.0,649999.0
7718,3.0,2.0,0.3,8,620.0,165000.0
7719,3.0,3.0,0.4,8,1260.0,134850.0
7720,6.0,4.0,0.51,8,2222.0,349900.0
7721,3.0,2.0,0.57,8,2080.0,209000.0
7722,2.0,2.0,0.04,8,1050.0,115000.0
7723,4.0,3.0,0.28,8,2512.0,240000.0
7724,3.0,3.0,0.41,8,2100.0,265000.0
7725,4.0,4.0,0.85,8,2192.0,299900.0
7726,3.0,2.0,0.71,8,3016.0,345000.0
7727,5.0,3.0,0.75,8,2538.0,220000.0
7728,3.0,4.0,0.25,8,2595.0,299500.0
7729,2.0,2.0,0.46,8,1652.0,235000.0
7730,3.0,3.0,0.57,8,2048.0,265000.0
7731,3.0,2.0,0.45,8,1880.0,399000.0
7732,4.0,4.0,0.27,8,2232.0,309963.0
7733,4.0,1.0,0.33,8,1040.0,162000.0
7734,3.0,3.0,1.1,8,2464.0,269500.0
7735,4.0,3.0,0.04,8,2500.0,349900.0
7736,4.0,4.0,0.27,8,2788.0,285000.0
7737,6.0,5.0,0.32,8,4732.0,329000.0
7738,3.0,4.0,0.29,8,2815.0,350000.0
7739,4.0,5.0,2.12,8,6170.0,674900.0
7740,4.0,3.0,0.43,8,2289.0,279000.0
7741,4.0,3.0,0.53,8,1736.0,350000.0
7742,3.0,1.0,0.32,8,960.0,148400.0
7743,3.0,2.0,0.35,8,1770.0,235900.0
7744,4.0,3.0,0.4,8,3158.0,329000.0
7745,3.0,2.0,0.31,8,1456.0,235000.0
7746,2.0,1.0,0.28,8,1200.0,179900.0
7747,4.0,2.0,0.71,8,1970.0,249999.0
7748,3.0,3.0,0.28,8,1800.0,250000.0
7749,3.0,1.0,0.25,8,1408.0,195000.0
7750,3.0,2.0,0.27,8,1550.0,229900.0
7751,4.0,3.0,0.37,8,2218.0,350000.0
7752,4.0,3.0,0.66,8,1628.0,337000.0
7753,5.0,3.0,0.34,8,2326.0,284900.0
7754,5.0,3.0,1.2,8,2372.0,379000.0
7755,5.0,2.0,0.47,8,1733.0,240000.0
7756,4.0,3.0,0.7,8,2629.0,329000.0
7757,4.0,2.0,0.3,8,1140.0,245000.0
7758,5.0,2.0,0.34,8,2112.0,549000.0
7759,3.0,2.0,0.3,8,1680.0,148500.0
7760,4.0,3.0,0.88,8,4350.0,369900.0
7761,3.0,2.0,0.41,8,1344.0,60000.0
7762,3.0,2.0,0.38,8,1524.0,192500.0
7763,4.0,4.0,1.1,8,9700.0,774900.0
7764,4.0,3.0,0.98,8,1798.0,328800.0
7765,4.0,4.0,0.58,8,5103.0,329000.0
7766,3.0,2.0,0.3,8,1450.0,189900.0
7767,3.0,3.0,0.81,8,2536.0,300000.0
7768,2.0,2.0,0.05,8,1050.0,122000.0
7769,2.0,1.0,0.29,8,1364.0,169900.0
7770,2.0,1.0,10.41,8,3480.0,367000.0
7771,3.0,2.0,0.35,8,1152.0,192000.0
7772,3.0,2.0,1.13,8,1456.0,239900.0
7773,4.0,4.0,0.56,8,3072.0,414000.0
7774,3.0,3.0,0.3,8,3214.0,299999.0
7775,5.0,6.0,3.77,8,6700.0,699999.0
7776,3.0,3.0,0.51,8,1659.0,189000.0
7777,3.0,2.0,0.69,8,3540.0,249900.0
7778,2.0,1.0,0.05,8,897.0,105000.0
7779,5.0,3.0,0.33,8,4044.0,399000.0
7780,3.0,3.0,0.29,8,1920.0,229000.0
7781,4.0,3.0,0.69,8,3300.0,775000.0
7782,3.0,2.0,0.31,8,2944.0,449900.0
7783,4.0,3.0,0.6,8,2457.0,425000.0
7784,4.0,3.0,1.32,8,3520.0,415000.0
7785,3.0,3.0,0.41,8,1936.0,159000.0
7786,4.0,2.0,0.44,8,2190.0,229999.0
7787,3.0,1.0,0.3,8,912.0,170000.0
7788,2.0,2.0,0.05,8,1028.0,159000.0
7789,3.0,2.0,0.45,8,2100.0,219000.0
7790,3.0,3.0,0.63,8,2301.0,269000.0
7791,3.0,2.0,1.1,8,1152.0,139000.0
7792,4.0,3.0,0.25,8,2226.0,245000.0
7793,3.0,2.0,1.65,8,1971.0,264900.0
7794,3.0,3.0,0.34,8,2498.0,249000.0
7795,4.0,3.0,0.48,8,2598.0,269900.0
7796,3.0,2.0,0.3,8,2336.0,299000.0
7797,4.0,3.0,0.88,8,2660.0,384900.0
7798,4.0,3.0,0.42,8,2216.0,250000.0
7799,3.0,3.0,0.47,8,2429.0,380000.0
7800,3.0,2.0,0.62,8,1350.0,319900.0
7801,3.0,2.0,0.33,8,1012.0,195000.0
7802,3.0,1.0,0.62,8,864.0,169900.0
7803,4.0,3.0,0.38,8,2074.0,275000.0
7804,4.0,3.0,0.88,8,2929.0,429990.0
7805,3.0,3.0,0.68,8,2240.0,259999.0
7806,3.0,2.0,0.22,8,1957.0,225000.0
7807,3.0,3.0,0.54,8,3048.0,479900.0
7808,3.0,2.0,0.38,8,1428.0,309000.0
7809,3.0,1.0,0.39,8,1404.0,329900.0
7810,4.0,4.0,0.45,8,2608.0,336000.0
7811,3.0,2.0,0.28,8,1344.0,218000.0
7812,3.0,2.0,0.04,8,1524.0,169900.0
7813,3.0,2.0,0.28,8,1056.0,224900.0
7814,3.0,2.0,0.7,8,2649.0,449000.0
7815,3.0,2.0,0.54,8,1500.0,389900.0
7816,3.0,1.0,0.47,8,1098.0,239900.0
7817,3.0,2.0,0.41,8,1528.0,388600.0
7818,3.0,2.0,0.75,8,2399.0,219900.0
7819,3.0,3.0,0.39,8,2145.0,309000.0
7820,3.0,3.0,0.3,8,3290.0,299500.0
7821,3.0,1.0,1.04,8,1545.0,205000.0
7822,3.0,3.0,0.41,8,1900.0,250000.0
7823,5.0,4.0,0.47,8,2800.0,229900.0
7824,3.0,3.0,0.36,8,2288.0,277000.0
7825,3.0,2.0,0.32,8,1650.0,285000.0
7826,4.0,2.0,0.66,8,1297.0,205000.0
7827,3.0,2.0,0.45,8,1729.0,272000.0
7828,4.0,3.0,0.34,8,2180.0,295000.0
7829,4.0,3.0,0.46,8,2042.0,299000.0
7830,4.0,3.0,0.23,8,2400.0,249900.0
7831,2.0,1.0,0.9,8,864.0,132900.0
7832,3.0,2.0,0.34,8,1638.0,277000.0
7833,4.0,3.0,0.54,8,2372.0,269900.0
7834,3.0,3.0,0.5,8,1607.0,234000.0
7835,5.0,2.0,0.36,8,1850.0,279900.0
7836,3.0,2.0,1.24,8,1835.0,260000.0
7837,3.0,2.0,0.45,8,1008.0,215000.0
7838,4.0,3.0,0.39,8,2266.0,377000.0
7839,4.0,2.0,0.33,8,2420.0,339000.0
7840,3.0,2.0,0.18,8,1180.0,269900.0
7841,3.0,2.0,0.44,8,1470.0,499000.0
7842,2.0,1.0,0.38,8,987.0,224900.0
7843,1.0,1.0,1.0,8,540.0,224900.0
7844,3.0,2.0,3.0,8,1066.0,359000.0
7845,4.0,3.0,0.43,8,1636.0,299000.0
7846,4.0,4.0,1.57,8,5539.0,435000.0
7847,4.0,3.0,0.57,8,2700.0,358000.0
7848,3.0,1.0,1.54,8,768.0,179000.0
7849,3.0,2.0,0.29,8,1640.0,269000.0
7850,5.0,4.0,0.34,8,2160.0,309000.0
7851,5.0,2.0,0.35,8,2516.0,224900.0
7852,3.0,3.0,0.41,8,1846.0,399000.0
7853,3.0,2.0,0.8,8,2276.0,285000.0
7854,3.0,2.0,0.29,8,1248.0,199000.0
7855,3.0,2.0,0.26,8,1500.0,250000.0
7856,3.0,4.0,0.24,8,2129.0,264900.0
7857,3.0,2.0,0.27,8,1248.0,249900.0
7858,3.0,2.0,0.4,8,1380.0,179000.0
7859,3.0,2.0,0.56,8,1692.0,279500.0
7860,2.0,1.0,0.49,8,837.0,199000.0
7861,4.0,3.0,0.65,8,2928.0,469900.0
7862,4.0,3.0,0.08,8,2662.0,250000.0
7863,3.0,2.0,0.6,8,1500.0,250000.0
7864,2.0,2.0,0.4,8,1480.0,235000.0
7865,2.0,1.0,0.43,8,924.0,165000.0
7866,4.0,3.0,0.6,8,2059.0,339900.0
7867,4.0,2.0,0.45,8,1170.0,243000.0
7868,4.0,3.0,0.49,8,1984.0,330000.0
7869,4.0,2.0,0.33,8,1377.0,234900.0
7870,3.0,2.0,1.04,8,3220.0,270000.0
7871,2.0,1.0,0.41,8,932.0,299000.0
7872,4.0,2.0,0.17,8,2290.0,299000.0
7873,4.0,3.0,0.46,8,3269.0,775000.0
7874,2.0,3.0,0.06,8,2156.0,449000.0
7875,3.0,1.0,0.19,8,936.0,189900.0
7876,2.0,3.0,0.06,8,2200.0,394900.0
7877,4.0,8.0,4.37,8,17900.0,2299900.0
7878,6.0,10.0,9.49,8,13857.0,6400000.0
7879,2.0,3.0,0.06,8,2156.0,342900.0
7880,5.0,4.0,0.44,8,3912.0,321000.0
7881,2.0,3.0,0.06,8,2156.0,515000.0
7882,4.0,4.0,0.75,8,4007.0,899900.0
7883,2.0,3.0,0.06,8,2156.0,515000.0
7884,4.0,3.0,37.0,8,4500.0,3995000.0
7885,3.0,3.0,0.06,8,2156.0,357900.0
7886,3.0,2.0,0.3,8,1656.0,194900.0
7887,2.0,3.0,0.06,8,2156.0,357900.0
7888,4.0,4.0,1.51,8,5104.0,1905160.0
7889,3.0,3.0,2.23,8,4411.0,439900.0
7890,2.0,1.0,0.51,8,816.0,106000.0
7891,3.0,2.0,1.23,8,4116.0,424000.0
7892,2.0,3.0,0.06,8,2200.0,367900.0
7893,2.0,3.0,0.06,8,2200.0,382900.0
7894,4.0,5.0,1.0,8,4814.0,1997091.0
7895,3.0,4.0,0.01,8,1881.0,648450.0
7896,4.0,4.0,0.02,8,3844.0,1317125.0
7897,5.0,4.0,1.95,8,4844.0,1300000.0
7898,3.0,4.0,0.01,8,1881.0,623900.0
7899,4.0,4.0,0.02,8,3844.0,1518025.0
7900,3.0,3.0,0.02,8,2408.0,756169.0
7901,4.0,4.0,0.02,8,2629.0,759900.0
7902,2.0,1.0,0.44,8,800.0,114500.0
7903,2.0,3.0,0.06,8,2200.0,399900.0
7904,2.0,3.0,0.06,8,2156.0,399900.0
7905,3.0,3.0,0.4,8,2692.0,209900.0
7906,2.0,3.0,0.06,8,2200.0,399900.0
7907,4.0,3.0,0.48,8,2834.0,380000.0
7908,3.0,2.0,0.32,8,2496.0,245000.0
7909,4.0,2.0,0.75,8,2644.0,200000.0
7910,2.0,3.0,0.06,8,2156.0,342900.0
7911,3.0,1.0,1.0,8,1728.0,139900.0
7912,3.0,2.0,0.14,8,1922.0,160000.0
7913,4.0,3.0,0.9,8,1624.0,200000.0
7914,5.0,3.0,1.0,8,2270.0,299000.0
7915,5.0,6.0,6.3,8,4550.0,2049000.0
7916,2.0,3.0,0.06,8,2200.0,500000.0
7917,5.0,6.0,1.24,8,8384.0,2000000.0
7918,4.0,3.0,0.28,8,2300.0,647465.0
7919,2.0,1.0,0.19,8,1904.0,182000.0
7920,3.0,2.0,0.56,8,1562.0,139999.0
7921,4.0,3.0,1.16,8,3656.0,420000.0
7922,3.0,2.0,3.31,8,2438.0,379900.0
7923,4.0,5.0,1.0,8,4574.0,1349000.0
7924,4.0,5.0,1.0,8,4814.0,1708290.0
7925,2.0,1.0,0.25,8,760.0,110000.0
7926,3.0,2.0,0.71,8,3016.0,345000.0
7927,6.0,4.0,0.51,8,2222.0,349900.0
7928,7.0,4.0,0.48,8,4548.0,649999.0
7929,3.0,1.0,0.33,8,1420.0,105000.0
7930,4.0,2.0,17.03,8,2896.0,1225000.0
7931,4.0,4.0,0.39,8,3100.0,1420000.0
7932,4.0,2.0,0.23,8,2430.0,299500.0
7933,3.0,3.0,0.4,8,1260.0,134850.0
7934,6.0,7.0,5.3,8,8612.0,1750000.0
7935,3.0,4.0,1.55,8,4743.0,599000.0
7936,3.0,3.0,0.08,8,1386.0,290000.0
7937,3.0,2.0,12.95,8,3205.0,975000.0
7938,3.0,1.0,38.86,8,2948.0,1200000.0
7939,4.0,3.0,0.34,8,3288.0,849900.0
7940,3.0,2.0,0.3,8,620.0,165000.0
7941,3.0,2.0,0.15,8,2640.0,349000.0
7942,4.0,5.0,4.5,8,5185.0,2750000.0
7943,5.0,3.0,0.4,8,3881.0,949000.0
7944,4.0,3.0,0.34,8,3288.0,799900.0
7945,4.0,3.0,0.34,8,3288.0,799900.0
7946,3.0,3.0,0.41,8,2100.0,265000.0
7947,3.0,4.0,0.25,8,2595.0,299500.0
7948,4.0,4.0,19.3,8,4114.0,2400000.0
7949,3.0,1.0,0.4,8,900.0,98000.0
7950,4.0,4.0,0.85,8,2192.0,299900.0
7951,2.0,1.0,0.41,8,1800.0,225000.0
7952,2.0,2.0,0.28,8,1804.0,169000.0
7953,2.0,2.0,1.47,8,1956.0,165000.0
7954,2.0,2.0,0.46,8,1652.0,235000.0
7955,3.0,3.0,0.57,8,2048.0,265000.0
7956,6.0,8.0,7.36,8,9512.0,3750000.0
7957,5.0,3.0,0.75,8,2538.0,220000.0
7958,3.0,3.0,0.46,8,3600.0,475000.0
7959,4.0,5.0,1.0,8,4814.0,1885440.0
7960,4.0,4.0,6.9,8,3000.0,1399000.0
7961,4.0,3.0,0.25,8,2345.0,625000.0
7962,4.0,4.0,0.39,8,3100.0,1420000.0
7963,5.0,4.0,98.8,8,2867.0,3495000.0
7964,2.0,1.0,0.11,8,700.0,75000.0
7965,2.0,1.0,0.11,8,700.0,45000.0
7966,2.0,1.0,0.11,8,700.0,43900.0
7967,5.0,9.0,3.11,8,15529.0,3295000.0
7968,4.0,5.0,1.0,8,4814.0,1624600.0
7969,3.0,3.0,0.05,8,2450.0,575000.0
7970,3.0,3.0,1.03,8,3024.0,370000.0
7971,3.0,3.0,0.09,8,1266.0,464900.0
7972,2.0,3.0,4.49,8,3162.0,1795000.0
7973,3.0,3.0,0.2,8,1659.0,460000.0
7974,4.0,3.0,0.16,8,1920.0,415000.0
